Artist;Name;Scrobbles;Rank
"O & the Mo";"Make Way For The Sun";"1";"13420"
"The Brkn Record";"The Architecture of Oppression Part 2";"1";"13421"
"Interstate";"Seconds Of Your Love";"1";"13422"
"Ethyène";"Essence of Adolescence";"1";"13423"
"Parbleu";"Père-du-perdu";"1";"13424"
"Lawne";"Attic";"23";"539"
"13th Ward Social Club";"Aprismo";"15";"1007"
"Lies of P";"Lies of P (Original Soundtrack)";"5";"3538"
"MinaeMinae";"Gestrüpp";"7";"2484"
"Barry Can't Swim";"Sunday at Glasto";"1";"13425"
"Hiromi";"Pendulum [Feat. Sonicwonder & Michelle Willis]";"1";"13426"
"Hiromi";"Balloon Pop";"1";"13427"
"Other Lands";"Sounds For Isolated Souls";"1";"13428"
"Steven Bamidele";"Summing Up";"1";"13429"
"Satoshi & Makoto";"CZ-5000 Sounds & Sequences Vol. II";"1";"13430"
"Emile Londonien";"Inwards";"4";"4359"
"Douniah";"A Fever Dream";"1";"13431"
"Gan Gemi";"Blue Skies (Joe Armon-Jones Pushing Water Remix)";"1";"13432"
"Sonic Interventions";"Do You Remember?";"2";"7835"
"Tony Allen";"LA BOA Meets Tony Allen";"4";"4360"
"Anderdog";"Dog Eat Dog";"1";"13433"
"Ragawerk";"Live!";"2";"7836"
"Dos";"Dos";"2";"7837"
"Yarni";"Rummy";"1";"13434"
"J. Caesar";"ICON";"1";"13435"
"Gerry Read";"Not Quite There Yet";"1";"13436"
"Haruka Salt";"Watch Me Dance (Edit)";"1";"13437"
"Octo Octa";"Dreams Of A Dancefloor EP";"10";"1693"
"Jimi Tenor";"Sinus Amoris (Songs from the Bay of Love)";"1";"13438"
"Paul Cousins";"Oxide Manifesto";"1";"13439"
"Ohad Slavin";"Algae";"1";"13440"
"Tigerskin";"New Life EP";"1";"13441"
"Coflo";"Gazin";"1";"13442"
"Louis Marlo";"Stained Glass";"1";"13443"
"Freeda Beast";"Me and my monster";"1";"13444"
"REAL THEISM";"We Are Not Alone";"1";"13445"
"Double Geography";"Open Water";"1";"13446"
"Praah Musique";"Chamada";"1";"13447"
"Nora Jay";"Happyness";"1";"13448"
"Mr Beatnick";"Fresh Fields";"1";"13449"
"Mon Goose";"Very Still Right Now";"1";"13450"
"Harmonious Thelonious";"Plong";"1";"13451"
"Guizzi";"Orsova";"1";"13452"
"Willows8ng";"Mahaya";"1";"13453"
"Overmono";"Good Lies";"1";"13454"
"Daniel Avery";"20 Years Of Phonica (Digital Sampler 5)";"1";"13455"
"Real Lies";"Sinking Suburb";"1";"13456"
"Gigi Masin";"Vahiné";"1";"13457"
"Roméo Poirier";"Remix + 1";"1";"13458"
"Gaussian Curve";"The Distance";"3";"5567"
"Alexander Flood";"Berlin (Godblesscomputers Remix)";"2";"7838"
"Parviz";"Le Cyprès d'Abarqu";"1";"13459"
"Private Joy";"Desire!";"2";"7839"
"Tour-Maubourg";"Floating on Silence (Panorama Version)";"1";"13460"
"Gabriele Poso";"Future Sounds Of Jazz, Vol. 13";"1";"13461"
"Llorca";"Newcomer";"1";"13462"
"bar of soap";"Cleanin' Up";"2";"7840"
"Joel Holmes";"Osmosis";"4";"4361"
"Close Counters";"SOULACOASTA II";"2";"7841"
"Close Counters";"SOULACOASTA";"1";"13463"
"SofaTalk";"Diforisma";"1";"13464"
"Osunlade";"MOSS";"14";"1108"
"Close Counters";"FLUX";"1";"13465"
"Good Posture";"Italy (1-800 Girls Remix)";"1";"13466"
"froman";"See Through";"1";"13467"
"chals junya";"Dural";"1";"13468"
"40 Winks";"Peace Pulse";"1";"13469"
"Delta Rain Dance";"Music For Autumn";"2";"7842"
"KuNa Maze";"Layers";"3";"5568"
"Scrimshire";"128 BPM Rhodes MatE";"2";"7843"
"Liv East";"Freak (Extended)";"1";"13470"
"Sable Blanc";"Canvas";"1";"13471"
"Blue Lab Beats";"Jazztronica - Live at Late Night Jazz Royal Albert Hall";"1";"13472"
"Kokoroko";"Could We Be More Remixes";"3";"5569"
"Suso Saiz";"Nothing Is Objective";"1";"13473"
"Jonny Nash";"Make A Wilderness";"1";"13474"
"A08";"Waiting For Zion";"1";"13475"
"Zoobers";"Zoobers";"1";"13476"
"Täpp";"i like what i do // i do what i like";"1";"13477"
"Silvan Strauss";"FLUKIN'";"2";"7844"
"On-Ly";"Wonderlust";"2";"7845"
"Tafubar";"Ethnosphere 3";"2";"7846"
"Future Warriors";"Suomifunkulaa 1";"1";"13478"
"Nikitch";"II";"1";"13479"
"Axel Rigaud";"Transformation";"1";"13480"
"Golden Ivy";"Kläppen";"5";"3539"
"Tomaga";"Extended Play 1";"1";"13481"
"Bitchin Bajas";"Bajas Fresh";"3";"5570"
"Martin Brugger";"Music For Video Stores";"1";"13482"
"Supersilent";"10";"2";"7847"
"Sign Libra";"Sea To Sea";"1";"13483"
"Spiritczualic Enhancement Center";"Transporting Salt (Enhanced Edition)";"1";"13484"
"G-Litter";"Suomifunkulaa 1";"1";"13485"
"Usio";"Kuwa Huru";"1";"13486"
"Ed Rome";"Common Ancestry";"1";"13487"
"Melle Jutte";"Low Tides";"1";"13488"
"Ernesto Holman";"Al vuelo del Ñamco";"1";"13489"
"Cadillac Jones";"Cabin Fever";"1";"13490"
"Tommaso Cappellato";"Dancing Around Fire";"2";"7848"
"Theo Bard";"Wide";"2";"7849"
"César López y Habana Ensemble";"Andante";"1";"13491"
"Keno";"Speak The Language";"1";"13492"
"Marcus Joseph";"Beyond The Dome: The Remixes";"1";"13493"
"Denzel Curry";"Dynasties & Dystopia (from the series Arcane League of Legends)";"6";"2906"
"Arcane";"Arcane league of legends: season 2 (soundtrack from the animated series)";"1";"13494"
"Eric Borrelli";"Exotic Escape";"1";"13495"
"Suzanne Kraft";"What You Get For Being Young";"1";"13496"
"RIP SWIRL";"Chill Pill";"1";"13497"
"SMAGGHE & CROSS";"1819";"1";"13498"
"Magic In Threes";"Beatin' tha Breaks";"1";"13499"
"Deepside Ludovic Navarre";"Tolérance EP";"5";"3540"
"Paso";"We Can See That";"1";"13500"
"St Germain";"St Germain";"4";"4362"
"The Amalgamation Of Soundz";"Earth, Vol. 5";"1";"13501"
"Tony Allen";"Tomorrow Comes The Harvest";"5";"3541"
"froman";"If You Were";"1";"13502"
"Harry K";"My Baby Said To Me / Out Of My Sight";"1";"13503"
"Blue Lab Beats";"Blue Eclipse";"1";"13504"
"Space Afrika";"Honest Labour";"1";"13505"
"Bluestaeb";"TTT";"2";"7850"
"Camilla George";"Abasi Isang (Blue Lab Beats Remix)";"2";"7851"
"Jitwam";"Honeycomb (Deluxe Edition)";"1";"13506"
"The World";"Kosmos";"1";"13507"
"Belly Savalas";"Almond Tree";"1";"13508"
"Amampondo";"Vuyani (Re-Issue)";"1";"13509"
"Tehiun";"Sunset Madang";"1";"13510"
"Jah Wobble";"Car Ad Music";"1";"13511"
"Bonga & The Vodou Drums Of Haiti";"Ayiti Afrika";"1";"13512"
"Wooden Leg";"Wooden Leg";"1";"13513"
"Mukta";"Jade";"1";"13514"
"John Zorn";"Filmworks XV: Protocols of Zion";"1";"13515"
"The Cosmic Surf Club";"Parallel Worlds";"1";"13516"
"Francisco Mora Catlett";"Outerzone";"1";"13517"
"Baktrah";"On Leave";"1";"13518"
"Barrett Martin Group";"Earthspeaker";"1";"13519"
"KALEIIDO";"PLACES";"1";"13520"
"Patricia Wolf";"See-Through";"2";"7852"
"Hans-Joachim Roedelius";"Kollektion 02: Roedelius (Electronic Music)";"1";"13521"
"Abderraouf B Grissa";"Lake Poe";"1";"13522"
"Low Leaf";"Blue Nile";"1";"13523"
"Contours";"Cosmic Echoes - EP";"2";"7853"
"Kelly Moran";"Ultraviolet";"1";"13524"
"Dedekind Cut";"Tahoe";"2";"7854"
"Suzanne Doucet, Christian Buehner";"TRANSMISSION - A New Age Classic of Instrumental Music";"1";"13525"
"Musclecars";"Street Dreams (Deluxe)";"30";"371"
"Mark Paul Norton";"Colin Curtis Presents Jazz Dance Fusion Volume 3";"1";"13526"
"Gerardo Frisina";"Mystical Funk / Spaced Out";"1";"13527"
"krajenski.";"B-3 Vol. 2";"2";"7855"
"Jonny Drop";"Puzzle Dust";"3";"5571"
"Fellas";"CAN YOU FEEL MY EYES ON YOU";"1";"13528"
"Retromigration";"Straight Foxin' LP";"2";"7856"
"Michael Bird";"Ms. Elusive";"1";"13529"
"Seb Wildblood";"separation anxiety";"2";"7857"
"Leon Vynehall";"Movements";"2";"7858"
"John Beltran";"Serendipia";"3";"5572"
"Amor";"AMOR / LEMUR";"1";"13530"
"Ray Mantilla";"High Voltage";"1";"13531"
"Gigi Masin";"Postcards from Nowhere";"1";"13532"
"Aki";"Street Cred";"1";"13533"
"Tezeta";"Curious Bubble";"1";"13534"
"Rhabdomantic Orchestra";"La Grandiosa";"1";"13535"
"Mo Kolours";"Original Flow: Chapter Two";"2";"7859"
"Hailu Mergia";"Pioneer Works Swing (Live) [Standard]";"1";"13536"
"Salin";"Rammana";"2";"7860"
"Àbáse";"Awakening";"3";"5573"
"Emanative";"Abstract Intuition";"1";"13537"
"Herbert";"Fallen";"1";"13538"
"Hinako Omori";"stillness, softness... (extended dream transition)";"1";"13539"
"Mr. Fingers";"Cerebral Hemispheres";"2";"7861"
"Folamour";"Fort Bellefleur";"11";"1506"
"Nathan Somevi";"Can't Be Done";"1";"13540"
"Àbáse";"Global Vibrations Vol. 1";"1";"13541"
"Líosa";"Skylark";"1";"13542"
"Thierry Fanfant";"6.4";"1";"13543"
"Metro Beirut";"Beats From The Levant";"1";"13544"
"FL!M";"The Spore EP";"1";"13545"
"Digo";"Callisto";"1";"13546"
"Ilkka Arola Sound Tagine";"Adventures in the Now";"1";"13547"
"Marquez";"Boston Years: Season One";"1";"13548"
"CAZAYOUX";"CAZAYOUX";"1";"13549"
"Orchestre Tout Puissant Marcel Duchamp";"Ventre unique";"4";"4363"
"Nightjar";"Mala Leche";"1";"13550"
"Qwalia";"Abbreviations";"3";"5574"
"Sandman Project";"Where Did You Go?";"2";"7862"
"Tomasz Guiddo";"Where The Wild Roam (incl. remixes by Erobique, Freestyle Man, Ale Castro)";"2";"7863"
"Los Bitchos";"Talkie Talkie";"2";"7864"
"Jamie Finlay";"Sun Dogs";"1";"13551"
"ATA Records";"Kaunas Baltic Connect / Baby, I Don't Care";"1";"13552"
"Sven Wunder";"Free Time";"3";"5575"
"Bronze, Silver & Brass";"Conrad's Lesson";"2";"7865"
"Tony Allen";"Disco Afro Reedit Series";"1";"13553"
"Brandon Roberts";"Andor: Season 2 - Vol. 1 (Episodes 1-3) [Original Score]";"12";"1350"
"Stars of the Lid";"Carte-de-visite";"1";"13554"
"Celia Hollander";"Timekeeper";"2";"7866"
"Khruangbin";"Mordechai Remixes";"3";"5576"
"Omni Gardens";"Amethyst: New Sounds from Moon Glyph Records";"1";"13555"
"Mary Lattimore";"Dreaming of the Kelly Pool";"1";"13556"
"Apifera";"Gnome Poems";"1";"13557"
"Chaos in the CBD";"Maintaining My Peace";"2";"7867"
"TEED";"When the Lights Go (Deluxe)";"1";"13558"
"Kornél Kovács";"Hotel Koko";"1";"13559"
"Kara-Lis Coverdale";"Grafts";"2";"7868"
"Rosa Brunello";"Senseless Acts Of Love";"1";"13560"
"Idris Ackamoor";"Afro Futuristic Dreams";"1";"13561"
"Harold Budd";"Avalon Sutra (2013 Remaster)";"1";"13562"
"Lawrence English";"A Colour for Autumn";"1";"13563"
"Laraaji";"Connecting with the Inner Healer Through Music";"1";"13564"
"The Detroit Experiment";"Planet E 30";"1";"13565"
"Neue Grafik";"Dalston Tape Vol. 1";"1";"13566"
"WheelUP";"We Are The Magic";"1";"13567"
"Tommaso Cappellato";"Explorare";"8";"2146"
"concept neuf";"Concept Neuf";"1";"13568"
"Sugai Ken";"On The Quakefish";"1";"13569"
"Imaginary Softwoods";"Gold Fiction Loop Garden";"1";"13570"
"collignon";"BICICLETA";"2";"7869"
"Oby Nine";"Do Ya Thing";"1";"13571"
"Kiwi";"Hello Echo";"1";"13572"
"James William Blades";"Pare De Sufrir (Original Motion Picture Soundtrack)";"3";"5577"
"Paradise Cinema";"returning, dream";"1";"13573"
"Von Spar";"Album I";"1";"13574"
"Gray";"Shades Of... Anthology";"1";"13575"
"Lorien Testard";"Clair Obscur: Expedition 33 (Original Soundtrack)";"1";"13576"
"Duke Hugh";"Common Ground - EP";"4";"4364"
"Ron Trent";"Dance Floor Boogie Delites";"1";"13577"
"John Swing";"Assorted Moods";"1";"13578"
"Chaos in the CBD";"A Deeper Life";"23";"540"
"Yambow";"Café cigarette";"1";"13579"
"COEO";"Disco Volante EP";"14";"1109"
"Andras";"DJ-Kicks (DJ Seinfeld) [DJ Mix]";"5";"3542"
"Axel Boman";"Black Magic Boman - EP";"2";"7870"
"FOREST LAW";"Zero";"4";"4365"
"The Shanghai Restoration Project";"Dark Horse Reverve";"1";"13580"
"Warriors Of The Dystotheque";"It's A Beautiful Thing";"1";"13581"
"aura safari";"Sensory Blending";"2";"7871"
"Zimun";"prafrente";"1";"13582"
"Duoya";"International FM";"1";"13583"
"Clash Vooar";"Pulled by the Stars";"1";"13584"
"Steve Dyer";"Revision";"1";"13585"
"Sandhya Sanjana";"Random Access Melody";"1";"13586"
"OO Soul";"Till The Lights Come Up";"1";"13587"
"Eleanor Underhill";"Land of the Living";"1";"13588"
"terestesa";"Bella Faccia";"1";"13589"
"Atongo Zimba";"A to Z";"1";"13590"
"Black Flower";"Kinetic";"1";"13591"
"Megatronic";"Organic";"3";"5578"
"Art Of Tones";"Unbalanced";"5";"3543"
"Haziz";"Supertiger";"2";"7872"
"corto.alto";"Latency (Opolopo Remix)";"1";"13592"
"RADIOHOP";"All We Do";"1";"13593"
"Move 78";"The Emperor's New Jazz";"2";"7873"
"Rezodrone";"Cyberpunk 2077: More Music from Night City Radio (Original Soundtrack)";"1";"13594"
"Mark de Clive-Lowe";"A Family Gathering Chapter 3";"1";"13595"
"Nichelle Colvin";"Locomotive";"1";"13596"
"Cherise";"Butter";"1";"13597"
"Silas Short";"Lushland";"2";"7874"
"Braxton Cook";"Zodiac";"4";"4366"
"Jhelisa";"Purpose Love";"2";"7875"
"Bluestaeb";"Slow Me Down";"1";"13598"
"Greg Foat";"Interstellar Fantasy";"1";"13599"
"Greg Foat";"The Glass Frog";"1";"13600"
"Kyoko Takenaka";"Planet Q";"1";"13601"
"Kaitlyn Aurelia Smith";"EARS";"2";"7876"
"Abderraouf B Grissa";"Theme";"4";"4367"
"The Soul Surfers";"Big Slick";"1";"13602"
"Janko Nilovic";"Cosmos Giants";"2";"7877"
"Andrew Bird";"Sunday Morning Put-On";"1";"13603"
"Art Of Tones";"Ban the disco (Patchworks Remix)";"1";"13604"
"Eddie C";"Green Space";"1";"13605"
"Soulstance";"Life Size";"1";"13606"
"deadmau5";"> album title goes here <";"3";"5579"
"Black Jazz Consortium";"Evolution Of Light";"1";"13607"
"Soulstatejazz";"Annwn";"4";"4368"
"Contours";"North West";"1";"13608"
"Nubiyan Twist";"Find Your Flame (Deluxe Edition)";"2";"7878"
"Stan Lodge";"A Trick of the Light (Deluxe)";"1";"13609"
"Braxton Cook";"Weekend";"1";"13610"
"Noah Guy";"BROTHER'S KEEPER (feat. Braxton Cook)";"1";"13611"
"Rizomagic";"Marimbitiaos";"2";"7879"
"Trevor Deep Jr";"TDJ LP. (Tape version)";"1";"13612"
"Chaos in the CBD";"Digital Harmony";"3";"5580"
"Godtet";"Broadening";"1";"13613"
"Black Jazz Consortium";"Codes and Metaphors";"7";"2485"
"okvsho";"Futur8000 Compilation";"1";"13614"
"Linkwood";"System";"3";"5581"
"Tom Ellis";"The Colour Red";"4";"4369"
"Sampology";"Galaxy";"1";"13615"
"foshe";"FOSHIRA";"7";"2486"
"Hiro Ama";"Dolphin Hour";"1";"13616"
"Domenique Dumont";"Five Years of Loving Notes";"3";"5582"
"Jeremy Brauns";"Niamos (S2 Club Mix)";"5";"3544"
"Charlie Charlie";"Remixes";"6";"2907"
"Espen Horne";"Bergen Sunrays";"2";"7880"
"Vanishing Twin";"The Age of Immunology (Expanded Edition)";"1";"13617"
"Cinema Royal";"Cinema Royal";"1";"13618"
"Jorga Mesfin";"The Kindest One";"1";"13619"
"Galliano";"Halfway Somewhere";"1";"13620"
"Mamman Sani";"Nijerusalem";"1";"13621"
"Reyna Tropical";"Malegría en la Oscuridad";"1";"13622"
"Tagua Tagua";"Inteiro Metade";"9";"1893"
"AFRICALI";"Afrolight";"14";"1110"
"JJ Whitefield";"DJ-Kicks: Quantic";"6";"2908"
"The Heliocentrics";"DJ-Kicks: Quantic";"6";"2909"
"Quantic";"DJ-Kicks: Quantic";"20";"667"
"Alfa Mist";"DJ-Kicks: Quantic";"9";"1894"
"Jkriv";"DJ-Kicks: Quantic";"9";"1895"
"FRENTE CUMBIERO";"DJ-Kicks: Quantic";"5";"3545"
"Eblis Alvarez";"DJ-Kicks: Quantic";"3";"5583"
"The Maghreban";"DJ-Kicks: Quantic";"2";"7881"
"Anna Morgan";"DJ-Kicks: Quantic";"2";"7882"
"Ehua";"DJ-Kicks: Quantic";"2";"7883"
"TUrbo sonidero";"DJ-Kicks: Quantic";"2";"7884"
"Sobredosis";"DJ-Kicks: Quantic";"2";"7885"
"The Grey Area";"The Grey Area";"3";"5584"
"WheelUP";"Inner Light";"9";"1896"
"Mammal Hands";"Floa";"4";"4370"
"Fabiano do Nascimento";"Tempo Dos Mestres";"3";"5585"
"Dargz";"Friends & Family";"3";"5586"
"Arc De Soleil";"Midnight In Saqqara";"3";"5587"
"Me and My Friends";"Bring Summer";"3";"5588"
"Yasmine Hamdan";"Shmaali شمالي Tarweeda (Nicolas Jaar Remix)";"3";"5589"
"Dezron Douglas";"Force Majeure";"4";"4371"
"Gyedu-Blay Ambolley";"Ketan";"3";"5590"
"flatpocket";"III";"3";"5591"
"Linton Kwesi Johnson";"Bass Culture";"3";"5592"
"Alexander Flood";"Oscillate (Remixes)";"2";"7886"
"Sly5thAve";"Time Gets Wasted";"1";"13623"
"MATTERS UNKNOWN";"Silhouettes: A Dream Sphere Journal";"1";"13624"
"Eli Escobar";"The Airplane Album";"16";"920"
"Luedji Luna";"Um Mar Pra Cada Um,";"12";"1351"
"Alex Kassian";"Leave Your Life";"2";"7887"
"Nathan Haines";"Belo Dia (Chaos In The CBD Remix)";"2";"7888"
"Gratts";"Sun Circles (Reimagined)";"1";"13625"
"Andras";"Café Romantica";"2";"7889"
"SofaTalk";"South Side (Remixes)";"1";"13626"
"Axel Boman";"Moon Dancer";"2";"7890"
"Felipe Gordon";"Self Love";"1";"13627"
"Richard Houghten";"Water For My Burning Mind";"2";"7891"
"Greentea Peng";"TELL DEM IT'S SUNNY";"2";"7892"
"Malick Pathé Sow";"Aduna";"2";"7893"
"Il Mago del Gelato";"Chi È Nicola Felpieri?";"2";"7894"
"Ciao Ciao Marigold";"satsuma";"2";"7895"
"Clear Path Ensemble";"Black Sand";"2";"7896"
"Radon";"Queen Anne's Lace";"2";"7897"
"Francis Bebey";"Psychedelic Zanzu 1982-1984";"3";"5593"
"Nairobi Matata Jazz";"Kenya Special Remix";"2";"7898"
"El Michels Affair";"Kodak";"2";"7899"
"Nate Mercereau";"Joy Techniques";"2";"7900"
"Alba and Aris Karantanis";"Alba and Aris Karantanis";"2";"7901"
"Jess Reiss";"Like This";"2";"7902"
"twit one";"Leatherback";"3";"5594"
"Zimpala";"The Breeze Is Black";"4";"4372"
"El Búho";"La Cumbia Del Cafe Martinez (Earthly Measures & Dreems Remix)";"1";"13628"
"Session Victim";"Pulse of Memory";"11";"1507"
"Daoud";"plato's twins";"1";"13629"
"Laurie Torres";"Après coup";"1";"13630"
"kenny dope unreleased project";"My Playlist";"3";"5595"
"Domenique Dumont";"To Unknownia";"3";"5596"
"Lemon Quartet";"ArtsFest";"1";"13631"
"Session Victim";"Trying to Make it Home";"8";"2147"
"Osunlade";"Dionne / What Gets You High?";"6";"2910"
"Crazy P";"Age of the Ego";"1";"13632"
"Cody Currie";"Moves EP";"33";"324"
"Sofia Kourtesis";"Unidos";"1";"13633"
"Khotin";"Beautiful You";"6";"2911"
"Anna Homler";"Deliquium in C";"1";"13634"
"Dylan Henner";"Xochitlatcan";"1";"13635"
"Throughways";"Aethervoid";"3";"5597"
"Binker and Moses";"Alive in the East? (Live)";"1";"13636"
"Mim Suleiman";"Adera Dera";"6";"2912"
"Thalab";"A Good Swim";"3";"5598"
"Africa Express";"EGOLI";"3";"5599"
"Zero 7";"Mono";"3";"5600"
"Papa Romeo";"Late Night Load Out";"2";"7903"
"Arjuna Oakes";"While I'm Distracted";"2";"7904"
"Dave Guy";"Ruby";"2";"7905"
"Tour-Maubourg";"The Panorama Sessions";"1";"13637"
"Sable Blanc";"Fleur de Sucre";"1";"13638"
"Reginald Omas Mamode IV";"Yasiin's Lament";"2";"7906"
"Gloria Barnes";"Lost in Sound - Rare Soul & Funk Essentials";"2";"7907"
"Arooj Aftab";"raat ki rani (Khruangbin Remix)";"2";"7908"
"Wayward";"Do We Die?";"2";"7909"
"Shanti Celeste";"Romance";"2";"7910"
"Liam Bailey";"Ekundayo";"2";"7911"
"Little Simz";"Lotus";"2";"7912"
"Move 78";"Game Four";"4";"4373"
"Matthew Herbert";"Need To Run";"2";"7913"
"Nicolini";"PIPISTRELLA";"2";"7914"
"Mark Rae";"Rae Road";"1";"13639"
"Yaw";"DJ-Kicks (Moodymann) [DJ Mix]";"1";"13640"
"Kwashibu Area Band";"Love Warrior's Anthem";"3";"5601"
"Magic In Threes";"Palm Sway b/w Holler for the Dollar";"2";"7915"
"Sly & The Family Stone";"Stand";"12";"1352"
"Pyranha";"Luke Una Presents É Soul Cultura, Vol. 2";"1";"13641"
"Alexander Korostinsky";"Bones of God";"1";"13642"
"Ibex Band";"Stereo Instrumental Music";"1";"13643"
"Glenn Fallows";"The Globeflower Masters, Vol. 2";"1";"13644"
"Bubaza";"Ice Breaker";"1";"13645"
"Pleasurewood";"Off The Wall / Boogie Nights";"1";"13646"
"Los Sospechos";"Postales (Original Motion Picture Soundtrack)";"1";"13647"
"Grant Phabao Afrofunk Arkestra";"Grant Phabao Afrofunk Arkestra";"1";"13648"
"Kelenkye Band";"Moving World";"1";"13649"
"Quiet Village";"Reunion";"1";"13650"
"MUDD";"In The Garden Of Mindfulness";"1";"13651"
"Matthew Herbert";"The Horse (Special Edition)";"1";"13652"
"Catching Flies";"Halo (Actress' Untitled Mix)";"1";"13653"
"Musclecars";"We Found The Sun!";"6";"2913"
"Warbaby";"And Ever";"1";"13654"
"Naliyah";"Beleza";"1";"13655"
"Jimi Tenor";"July Blue Skies";"2";"7916"
"U-Zhaan";"City Creatures";"1";"13656"
"David Cunningham";"Miracle Steps (Music from the Fourth World 1983 - 2017)";"3";"5602"
"Jimi Tenor";"Is There Love In Outer Space?";"2";"7917"
"AVR";"Salvation";"1";"13657"
"Iman Houssein";"Future Bubblers 4.0";"1";"13658"
"FINGERS N FLOWERS";"FINGERS N FLOWERS EP";"1";"13659"
"Mute";"Direct Cuts Redux";"1";"13660"
"Kaitlyn Aurelia Smith";"Late Night Tales: Floating Points";"1";"13661"
"Leif";"9 Airs";"1";"13662"
"Happy Little Accidents";"LolliBeats";"1";"13663"
"Sly & The Family Stone";"Back on the Right Track";"1";"13664"
"Manu Dibango";"Africadelic";"1";"13665"
"Idris Muhammad";"House Of The Rising Sun";"1";"13666"
"The Freedom Sounds";"Soul Sound System (feat. Wayne Henderson)";"1";"13667"
"Alex Figueira";"COLLIDING LAYERS";"4";"4374"
"Rah";"Orile to Berlin";"1";"13668"
"Abelardo Carbono";"La Piña Madura (Voilaaa Remix)";"2";"7918"
"Manu Dibango";"Luke Una Presents É Soul Edits";"1";"13669"
"Souleance";"Kebab Discothèque";"2";"7919"
"Pookie";"Flick";"1";"13670"
"Vaudou Game";"FINTOU";"1";"13671"
"Savana Funk";"Raha";"2";"7920"
"MYTRON";"Elsewhere CC";"1";"13672"
"Tour-Maubourg";"Ode To Love (Panorama Version)";"1";"13673"
"Loket";"All Ages";"2";"7921"
"KATZROAR";"UNDERWORLD";"1";"13674"
"The Bongo Hop";"La Pata Coja";"2";"7922"
"playjoy";"Junkfail";"1";"13675"
"Tiger & Balm";"Selected Balms Revisited";"1";"13676"
"Offthewally";"Bouquet";"1";"13677"
"l'éclair";"Sauropoda";"1";"13678"
"Prescott";"Thing Or Two";"1";"13679"
"Urucum";"Urucum Inca Session";"2";"7923"
"Mule Jenny";"All These Songs of Love and Death";"1";"13680"
"Kodjovi Kush";"Love in Africa";"2";"7924"
"Jonathan Maron";"Wide Open Lazy Eye";"2";"7925"
"Leroi Conroy";"Snowcat";"1";"13681"
"Charlie Whitten";"Castles and Fireworks";"1";"13682"
"Do Amor";"Problemão";"1";"13683"
"Herbert Walker";"How to Enjoy";"1";"13684"
"The Offline";"Les Cigales (In Session)";"1";"13685"
"Ian Medeiros";"Varanda";"2";"7926"
"Orbital Ensemble";"Orbital";"1";"13686"
"MoonGold";"On Colfax";"1";"13687"
"Mitchum Yacoub";"Cumbia No Get Enemy / Walky";"3";"5603"
"Bagum";"Triz";"2";"7927"
"Jazz Brut";"Jazz Brut 001";"1";"13688"
"Lo-Fi Signal FM";"One Take Only, Vol. 1";"51";"184"
"OZU";"Burnout";"1";"13689"
"Tremendous Aron";"A Drama on Richard Street";"1";"13690"
"Other Mirror";"Other Mirror";"1";"13691"
"Burnt Pink";"Perfectionist";"1";"13692"
"Group Climate";"Paris De Noche (Original Motion Picture Soundtrack)";"1";"13693"
"Qwalia";"Electric Highway, Part 2";"2";"7928"
"Jarren";"Antera";"1";"13694"
"Clive From Accounts";"Family Affair Vol. 1";"1";"13695"
"Kerri Chandler";"Lost & Found EP, Vol. 2";"1";"13696"
"Malik Hendricks";"Blue Flame";"1";"13697"
"Andrés";"Back in My Space EP";"1";"13698"
"KuNa Maze";"Night Shift";"1";"13699"
"Detroit Rising";"Peace & Harmony (Kaidi Tatham Remix)";"1";"13700"
"Brendan Eder Ensemble";"Vulnerability (Popularity Contest Remix)";"1";"13701"
"Other Lands";"Archipelagos";"1";"13702"
"Arp";"Zebra";"3";"5604"
"Albrecht La'Brooy";"Healesville";"2";"7929"
"Josiah Steinbrick";"Meeting of Waters";"1";"13703"
"NEW FOSSILS";"Ecosphere";"1";"13704"
"Tremendous Aron";"Insortable";"1";"13705"
"Ebi Soda";"bamboo";"1";"13706"
"Ciao Ciao Marigold";"Dream Field";"1";"13707"
"Monzanto Sound";"Time Lapse EP";"3";"5605"
"Lovetempo";"But I Do - Edit";"2";"7930"
"Bobby Bazini";"Waterfallin' (Gilles Peterson Remix)";"4";"4375"
"Shigeto";"Cherry Blossom Baby";"1";"13708"
"Vangelis Katsoulis";"The Sleeping Beauties Remixed";"1";"13709"
"Nice Girl";"Chill Pill III";"1";"13710"
"jura soundsystem";"Monster Skies";"1";"13711"
"Fuga Ronto";"Invisible Escape";"1";"13712"
"Cuervo Cuervo";"Las Cartas";"4";"4376"
"DJ Koze";"Music Can Hear Us";"26";"449"
"Metronomy";"Half an Inch - Metronomy x Pinty";"1";"13713"
"Laurence Guy";"Not Checkers";"3";"5606"
"ali dada";"SUM";"1";"13714"
"System Olympia";"Shy Shy";"1";"13715"
"ishmael ensemble";"Rituals";"1";"13716"
"Joe Goddard";"Harmonics";"1";"13717"
"La Sécurité";"Stay Safe! (REMIXED)";"1";"13718"
"Kham Meslien";"Fantômes... Électriques (Remixes)";"1";"13719"
"Trus'me";"Working Nights";"1";"13720"
"Cody Currie";"Money (Kaidi Tatham Remix)";"3";"5607"
"Surprise Chef";"Masters at Work & Harvey Sutherland (Remixes)";"3";"5608"
"Julia Mestre";"Maravilhosamente Bem";"4";"4377"
