Name;Tracks;Scrobbles;Rank
"Jack Chrysalis";"1";"1";"7329"
"Ernest Hood";"1";"1";"7330"
"Sterling Grove";"2";"2";"4927"
"BongBeck";"1";"1";"7331"
"Ben Böhmer";"1";"2";"4928"
"Duke Boara";"1";"1";"7332"
"Sau Poler";"2";"25";"574"
"Brutalist";"1";"1";"7333"
"Loure";"8";"22";"676"
"Stereoclip";"1";"1";"7334"
"Sunflwr";"6";"16";"962"
"Free Nationals";"4";"5";"2674"
"Ginny Reilly";"6";"13";"1182"
"Mukhtar Ramadan Idii";"1";"2";"4929"
"United Future Organization";"1";"2";"4930"
"Flanger";"3";"5";"2675"
"Moin";"3";"5";"2676"
"Kapitan";"1";"1";"7335"
"Dam Swindle";"5";"23";"640"
"Charlotte Day Wilson";"1";"1";"7336"
"column";"1";"1";"7337"
"Buddy Love";"1";"1";"7338"
"Pépe";"2";"4";"3122"
"A Mountain of One";"1";"6";"2362"
"John Haycock";"2";"2";"4931"
"yeyts.";"4";"7";"2096"
"VBND";"1";"2";"4932"
"Mothra";"2";"6";"2363"
"Boztown";"2";"3";"3799"
"Frenic";"2";"2";"4933"
"Blood Orange";"1";"1";"7339"
"Maple Syrup";"1";"7";"2097"
"Suff Daddy";"2";"4";"3123"
"Spaze Windu";"1";"3";"3800"
"DJ Harrison";"15";"24";"605"
"S. Fidelity";"16";"107";"103"
"Duan Wasi";"2";"2";"4934"
"AJMW";"4";"5";"2677"
"Figub Brazlevic";"1";"8";"1882"
"Raul Lovisoni";"2";"6";"2364"
"Eddie C";"8";"41";"344"
"Brooke Nils";"1";"1";"7340"
"Carrtoons";"3";"28";"508"
"K, Le Maestro";"1";"1";"7341"
"Konteks";"2";"4";"3124"
"Die Antwoord";"1";"2";"4935"
"Sagans";"2";"11";"1419"
"Alvin Curran";"1";"1";"7342"
"Simina Grigoriu";"1";"1";"7343"
"N O R M a L";"1";"1";"7344"
"Telemakus";"1";"1";"7345"
"Hugo";"2";"6";"2365"
"Matt Quentin";"1";"1";"7346"
"Koralle";"1";"2";"4936"
"halfpastseven";"2";"4";"3125"
"9 Lazy 9";"4";"15";"1016"
"London Grammar";"1";"2";"4937"
"LP Giobbi";"3";"5";"2678"
"The Quantic Soul Orchestra";"1";"7";"2098"
"Iugou";"1";"2";"4938"
"Sam Wilkes";"4";"7";"2099"
"Les Loups";"1";"1";"7347"
"Lemongrass";"5";"7";"2100"
"Terence Etc.";"2";"2";"4939"
"Fresh Pepper";"2";"3";"3801"
"Quinn Oulton";"1";"1";"7348"
"Lil Silva";"11";"29";"488"
"Jerome Thomas";"3";"3";"3802"
"Lionel Boy";"1";"1";"7349"
"Rosa Cecilia";"1";"1";"7350"
"Misha";"1";"1";"7351"
"Kabwasa";"1";"1";"7352"
"Satchy";"1";"1";"7353"
"Harrison Lipton";"1";"1";"7354"
"Björk";"24";"24";"606"
"PVA";"1";"1";"7355"
"Coucou Chloe";"1";"1";"7356"
"Beth Orton";"2";"2";"4940"
"Biig Piig";"2";"3";"3803"
"Joesef";"2";"2";"4941"
"Mereba";"2";"2";"4942"
"duendita";"2";"8";"1883"
"TOPS";"11";"32";"441"
"Wes Montgomery Trio";"1";"1";"7357"
"Elmo Hope";"1";"1";"7358"
"Charlie Parker Quartet";"1";"1";"7359"
"Frivolous";"1";"2";"4943"
"Moderat";"1";"1";"7360"
"The Brkn Record";"2";"3";"3804"
"Pearl & the Oysters";"1";"1";"7361"
"Eats Everything";"1";"5";"2679"
"YUNGMORPHEUS";"1";"3";"3805"
"tyroneisaacstuart";"1";"1";"7362"
"NEU!";"1";"1";"7363"
"Cybe";"3";"7";"2101"
"Justin Martin";"2";"3";"3806"
"Dumbo Tracks";"5";"25";"575"
"The Collective";"1";"1";"7364"
"Maarja Nuut";"1";"1";"7365"
"Grandamme";"1";"2";"4944"
"Budjerah";"1";"1";"7366"
"A Forest Mighty Black";"3";"5";"2680"
"The Dining Rooms";"9";"28";"509"
"Minus 8";"5";"5";"2681"
"Lord";"4";"8";"1884"
"Shazz";"1";"1";"7367"
"Gerardo Frisina";"9";"13";"1183"
"Barrio Jazz Gang";"1";"2";"4945"
"Σtella";"10";"44";"320"
"HEMAI";"1";"1";"7368"
"Trüby Trio";"1";"3";"3807"
"Greyboy";"4";"11";"1420"
"The Bahama Soul Club";"1";"2";"4946"
"Kevin Yost";"4";"26";"548"
"Dzihan & Kamien";"1";"2";"4947"
"Clear Path Ensemble";"3";"4";"3126"
"Jamiroquai";"1";"1";"7369"
"Bomb the Bass";"1";"1";"7370"
"Coldcut";"1";"1";"7371"
"DJ Vadim";"3";"3";"3808"
"Redeyes";"1";"1";"7372"
"The Kount";"1";"2";"4948"
"MA/SA";"1";"1";"7373"
"Cristobal Tapia de Veer";"11";"11";"1421"
"Cid Rim";"1";"1";"7374"
"Animali";"1";"1";"7375"
"Salamanda";"5";"37";"382"
"Les McCann";"1";"20";"743"
"Kaelin Ellis";"2";"3";"3809"
"Unc D";"2";"2";"4949"
"The Sure Fire Soul Ensemble";"1";"2";"4950"
"Otis McDonald";"1";"2";"4951"
"New Cool Collective";"1";"1";"7376"
"Yarni";"2";"14";"1087"
"DJ Psychiatre";"2";"11";"1422"
"Reuben Vaun Smith";"5";"23";"641"
"Tristan De Liege";"3";"4";"3127"
"Asy";"1";"1";"7377"
"Tilman";"1";"4";"3128"
"Denyl Brook";"3";"5";"2682"
"Cinthie";"1";"2";"4952"
"Romeo Louisa";"1";"2";"4953"
"Interstate";"2";"3";"3810"
"Delinquent Habits";"1";"20";"744"
"Gravediggaz";"1";"1";"7378"
"House of Pain";"1";"1";"7379"
"Artifacts";"1";"1";"7380"
"Apathy";"1";"1";"7381"
"Snoop Dogg";"1";"1";"7382"
"Gasoline";"2";"2";"4954"
"Jeru the Damaja";"1";"1";"7383"
"Max Romeo";"1";"1";"7384"
"Awon";"1";"1";"7385"
"GZA/Genius";"1";"1";"7386"
"Group Home";"1";"1";"7387"
"Chelsea Carmichael";"2";"4";"3129"
"David Sylvian";"1";"1";"7388"
"Chihei Hatakeyama";"2";"3";"3811"
"Tim Hecker";"2";"2";"4955"
"William Basinski";"4";"4";"3130"
"Igluu";"1";"5";"2683"
"Harry Mack";"2";"3";"3812"
"Traumer";"1";"5";"2684"
"Vril";"9";"16";"963"
"DJ Krush";"2";"7";"2102"
"Jazz Liberatorz";"2";"5";"2685"
"Emapea";"3";"8";"1885"
"Karmawin";"2";"6";"2366"
"Mioclono";"2";"7";"2103"
"DJ AMIGA";"1";"1";"7389"
"Vince Guaraldi Trio";"2";"2";"4956"
"Dean Martin";"5";"7";"2104"
"Tony Bennett";"2";"2";"4957"
"Judy Garland";"1";"1";"7390"
"Gene Autry";"1";"2";"4958"
"Eartha Kitt";"2";"2";"4959"
"The Ronettes";"1";"2";"4960"
"Ella Fitzgerald";"2";"2";"4961"
"Harry Belafonte";"1";"1";"7391"
"José Feliciano";"1";"3";"3813"
"Etta James";"1";"1";"7392"
"Peggy Lee";"1";"1";"7393"
"Shawn Mendes";"1";"1";"7394"
"Fluffy";"1";"1";"7395"
"Alessia Cara";"1";"1";"7396"
"Beloved Melodies";"2";"2";"4962"
"David Schultz";"27";"30";"472"
"Espen Gjelstad Gundersen";"2";"2";"4963"
"Henry Smith";"3";"3";"3814"
"Goldbæk";"1";"1";"7397"
"Adolphe Adam";"1";"2";"4964"
"Elin Porsinger";"5";"5";"2686"
"Michael Forster";"1";"1";"7398"
"Chloe Flower";"1";"1";"7399"
"Three Good Reasons";"1";"1";"7400"
"Martin Doepke";"1";"1";"7401"
"The Hated";"2";"2";"4965"
"Mike Franklyn";"1";"1";"7402"
"The Paradox";"8";"8";"1886"
"Adrian Quesada";"15";"42";"336"
"80purppp";"1";"1";"7403"
"Post Malone";"1";"1";"7404"
"Lofi Temptation";"1";"1";"7405"
"Clément Matrat";"1";"1";"7406"
"Ouska";"2";"2";"4966"
"a s t r o";"1";"1";"7407"
"Noflik";"1";"2";"4967"
"Wax Tailor";"2";"2";"4968"
"Q Funktion";"1";"1";"7408"
"Pueblo Vista";"1";"1";"7409"
"Blazo";"1";"1";"7410"
"Gyvus";"1";"1";"7411"
"mujo";"1";"1";"7412"
"Morena";"1";"1";"7413"
"In Flagranti";"1";"1";"7414"
"Akkan";"1";"1";"7415"
"Middle Sky Boom";"1";"1";"7416"
"Youkounkoun";"1";"1";"7417"
"Niv Ast";"1";"1";"7418"
"DESTIINO";"1";"1";"7419"
"Ozzy";"1";"1";"7420"
"Sebastopol";"1";"1";"7421"
"Fort Knox Five";"2";"2";"4969"
"Lack of Afro";"1";"1";"7422"
"Nuages";"1";"1";"7423"
"jamesjamesjames";"1";"1";"7424"
"Marc Brauner";"1";"1";"7425"
"Conor Harris";"1";"1";"7426"
"Riohv";"1";"1";"7427"
"Platania & Del Pra";"1";"1";"7428"
"Echo Tanker";"1";"1";"7429"
"FA.ded.AF";"7";"7";"2105"
"Ismab Adis";"1";"1";"7430"
"Mr. Norman";"1";"1";"7431"
"Lana Boleyn";"1";"1";"7432"
"Tyree";"1";"1";"7433"
"Dinozone";"1";"1";"7434"
"Gene Six";"1";"1";"7435"
"Gym Tavo Magnum";"1";"1";"7436"
"Gean Ryon";"1";"1";"7437"
"Juri Tognazzi";"1";"1";"7438"
"DIGITAL HOPKINS";"1";"1";"7439"
"Priori";"2";"4";"3131"
"Luzzardi & Torosani";"1";"1";"7440"
"Patrice Scott";"3";"3";"3815"
"Posthumanscape";"1";"1";"7441"
"Russo & Fornara";"1";"1";"7442"
"Trey Awong";"1";"1";"7443"
"Hotaru Naru";"1";"1";"7444"
"Kamiji";"1";"1";"7445"
"Scott Grain";"1";"1";"7446"
"Enhanced Culture";"1";"1";"7447"
"Jimin Bayden";"1";"1";"7448"
"Peach";"1";"1";"7449"
"Sanya Rucker";"1";"1";"7450"
"Scardicchio & Ceo";"1";"1";"7451"
"Leeland Brunet";"1";"1";"7452"
"Norm Talley";"1";"1";"7453"
"KIM HUA";"1";"1";"7454"
"Basilisk Matador";"1";"1";"7455"
"Mister Cypha";"1";"1";"7456"
"Char Carr";"1";"1";"7457"
"Donadi & Laboudallon";"1";"1";"7458"
"Johnny D";"1";"1";"7459"
"Marcial Prine";"1";"1";"7460"
"Galactic";"1";"1";"7461"
"Mazzoleni & Praderi";"1";"1";"7462"
"Shakeelrazu";"1";"1";"7463"
"ETAL";"1";"1";"7464"
"Sny321";"1";"1";"7465"
"Mistee Stevens";"1";"1";"7466"
"Top Inner Circle";"1";"1";"7467"
"Gerard Penister PhD";"1";"1";"7468"
"Sun Shrine";"1";"1";"7469"
"acossa";"1";"1";"7470"
"Clotop";"1";"1";"7471"
"CCC DAO";"1";"1";"7472"
"Dream 2 Science";"2";"3";"3816"
"Pezzaioli & Tarnassi";"1";"1";"7473"
"Pmpboy";"1";"1";"7474"
"Murano & Platania";"1";"1";"7475"
"Drinkolino";"1";"1";"7476"
"WarnedAndHistory";"1";"1";"7477"
"Dj Spastastikus";"1";"1";"7478"
"Yovavh";"1";"1";"7479"
"Ozed Half";"1";"1";"7480"
"Dehboubi";"1";"1";"7481"
"Bonez MC";"1";"1";"7482"
"Amon Tobin";"1";"2";"4970"
"Guru Griff";"4";"4";"3132"
"The moon";"1";"1";"7483"
"Jaeden Camstra";"2";"2";"4971"
"miscél";"1";"1";"7484"
"Billy Hammer";"1";"1";"7485"
"mt. fujitive";"1";"1";"7486"
".clouds";"2";"2";"4972"
"Kuranes";"1";"1";"7487"
"J.Folk";"1";"1";"7488"
"isaintjames";"1";"1";"7489"
"twit one";"17";"48";"297"
"Staysea";"1";"2";"4973"
"Enfant Sauvage";"1";"1";"7490"
"Rasco";"1";"9";"1700"
"Kev Brown";"1";"10";"1543"
"Bronze Nazareth";"1";"10";"1544"
"DJ Premier";"13";"85";"149"
"Infamous Mobb";"1";"6";"2367"
"Axel Boman Live at Secret Sessions Sedona 2.12.22_1285127779";"1";"1";"7491"
"Misled Children";"1";"2";"4974"
"J. Rawls";"2";"5";"2687"
"Large Professor";"2";"10";"1545"
"O.C.";"3";"14";"1088"
"Masta Killa";"1";"8";"1887"
"AZ";"3";"21";"714"
"Lord Finesse";"3";"19";"797"
"Blaq Poet";"1";"3";"3817"
"Mobb Deep";"1";"7";"2106"
"Panik";"1";"5";"2688"
"Diamond D";"4";"21";"715"
"Sadat X";"1";"8";"1888"
"Statik Selektah";"2";"14";"1089"
"Marley Marl";"1";"7";"2107"
"Nas";"11";"17";"905"
"Black Moon";"3";"14";"1090"
"Kool G Rap";"1";"5";"2689"
"The Notorious B.I.G.";"1";"6";"2368"
"Supernatural";"1";"4";"3133"
"Royce da 5'9""";"1";"5";"2690"
"Cormega";"2";"12";"1300"
"Mic Geronimo";"2";"9";"1701"
"Grand Puba";"1";"3";"3818"
"50 Cent";"1";"6";"2369"
"Mood";"1";"5";"2691"
"EPMD";"1";"5";"2692"
"Erick Sermon";"2";"10";"1546"
"KRS-One";"1";"3";"3819"
"Smif-n-Wessun";"1";"5";"2693"
"Showbiz & A.G.";"1";"4";"3134"
"Sean Price";"1";"6";"2370"
"Snowgoons";"1";"7";"2108"
"Marco Polo";"1";"6";"2371"
"MF DOOM";"1";"4";"3135"
"Rockwilder";"1";"6";"2372"
"Will Sessions";"1";"4";"3136"
"Souls of Mischief";"1";"4";"3137"
"M.A.N.D.Y.";"1";"1";"7492"
"Paul Kalkbrenner";"1";"1";"7493"
"Bailey";"1";"1";"7494"
"Dynamic Syncopation";"1";"2";"4975"
"Wildcookie";"5";"14";"1091"
"Ladi6";"1";"1";"7495"
"Danilo Plessow";"1";"1";"7496"
"Major Force Productions";"1";"1";"7497"
"Cathetus b";"2";"2";"4976"
"Joy";"2";"12";"1301"
"Vladimir Rokovic";"1";"3";"3820"
"Capt. Raelene Gibbard";"1";"3";"3821"
"Venus the Viper";"1";"1";"7498"
"Tickles the Turkey";"1";"2";"4977"
"Klubbheads";"1";"1";"7499"
"Watcher Vulcan";"1";"1";"7500"
"Harper Williams";"1";"1";"7501"
"Aqualite";"1";"1";"7502"
"COEO";"5";"23";"642"
"dreamcastmoe";"6";"9";"1702"
"Dabeull";"1";"3";"3822"
"Stimulator Jones";"4";"5";"2694"
"Ivan Conti";"2";"6";"2373"
"Les Sins";"1";"3";"3823"
"Salami Rose Joe Louis";"8";"15";"1017"
"mar-feliz";"1";"1";"7503"
"Mista Savona";"1";"1";"7504"
"Papi Churro";"1";"14";"1092"
"Mademoiselle Sabah";"4";"13";"1184"
"N-Gynn";"1";"15";"1018"
"Bay Ledges";"3";"4";"3138"
"Guohan";"18";"34";"415"
"Beanfield";"3";"4";"3139"
"Mozez";"1";"1";"7505"
"daste.";"1";"1";"7506"
"Kenny Beats";"2";"2";"4978"
"Duñe";"2";"6";"2374"
"FACESOUL";"5";"6";"2375"
"St. Panther";"1";"1";"7507"
"izy";"2";"5";"2695"
"Kirby";"1";"19";"798"
"Tep No";"1";"2";"4979"
"cero ismael";"1";"1";"7508"
"Palm Skin Productions";"1";"3";"3824"
"Jones";"1";"1";"7509"
"GAIDAA";"1";"2";"4980"
"Collard";"1";"1";"7510"
"Aaron London";"1";"1";"7511"
"Ella Grace";"11";"23";"643"
"okaywill";"1";"2";"4981"
"Joshua Idehen";"2";"15";"1019"
"David Naegele";"5";"79";"159"
"Tom Doolie";"1";"1";"7512"
"Sidibe";"1";"1";"7513"
"Underground Canopy";"7";"16";"964"
"Greg Spero";"7";"14";"1093"
"MXXWLL";"1";"1";"7514"
"Sam Wills";"1";"1";"7515"
"Flwr Chyld";"1";"1";"7516"
"Michael Benedikt";"2";"8";"1889"
"Marcus Strickland";"1";"1";"7517"
"Anomalie";"1";"1";"7518"
"Bongeziwe Mabandla";"1";"2";"4982"
"Morgan Szymanski";"1";"1";"7519"
"John D. Curnow";"1";"2";"4983"
"Contour";"2";"9";"1703"
"Cktrl";"4";"9";"1704"
"Lexx";"2";"7";"2109"
"Silvan Strauss";"4";"12";"1302"
"Dego";"1";"1";"7520"
"Patrick Hunt";"1";"1";"7521"
"Holy Hydrogen";"1";"1";"7522"
"Deepspace";"1";"2";"4984"
"Rayana Jay";"1";"1";"7523"
"King Canyon";"1";"1";"7524"
"Tora";"1";"1";"7525"
"Chet Faker";"1";"1";"7526"
"Flow Sadico";"1";"2";"4985"
"Les Amazones d'Afrique";"1";"2";"4986"
"Krak In Dub";"1";"2";"4987"
"Andrea Benini";"12";"13";"1185"
"Estrada Poznańska";"1";"1";"7527"
"The Rural Alberta Advantage";"1";"1";"7528"
"Evan Klar";"1";"1";"7529"
"Moglii";"1";"1";"7530"
"The Wiseguys";"1";"1";"7531"
"Leroy Hutson";"6";"27";"526"
"Willie Wright";"1";"1";"7532"
"Joan Bibiloni";"2";"6";"2376"
"Willie Bobo";"7";"21";"716"
"Fatback Band";"4";"8";"1890"
"La Tromba";"1";"1";"7533"
"Cloud One";"1";"2";"4988"
"Sharon Revoal";"1";"4";"3140"
"Split Decision Band";"1";"3";"3825"
"Nohelani Cypriano";"1";"4";"3141"
"Archie Whitewater";"1";"1";"7534"
"Barbara St Clair";"1";"2";"4989"
"Zammuto";"1";"12";"1303"
"Dizzy Gillespie";"1";"2";"4990"
"Gene Ammons";"1";"2";"4991"
"Johnny Pate";"2";"2";"4992"
"Hampton Hawes";"1";"1";"7535"
"Mongo Santamaria";"3";"3";"3826"
"Ray Parker Jr.";"1";"1";"7536"
"Tania Maria";"1";"1";"7537"
"Michel Sardaby";"1";"1";"7538"
"The Beginning Of The End";"2";"2";"4993"
"Tom Scott & The L.A. Express";"1";"1";"7539"
"Catalyst";"1";"1";"7540"
"Candido";"1";"1";"7541"
"Young-Holt Unlimited";"1";"1";"7542"
"Johnny Lytle";"1";"1";"7543"
"Jon Lucien";"1";"8";"1891"
"Nabihah Iqbal";"13";"76";"168"
"Pure X";"1";"1";"7544"
"Automatic";"1";"1";"7545"
"Laura Groves";"1";"1";"7546"
"Jasper Tygner";"3";"3";"3827"
"Drama";"1";"1";"7547"
"Obli";"2";"2";"4994"
"Duskus";"1";"18";"848"
"Franc Moody";"5";"11";"1423"
"Everything But the Girl";"1";"1";"7548"
"Sound Quelle";"1";"1";"7549"
"Khazali";"1";"1";"7550"
"Gilligan Moss";"2";"2";"4995"
"Mild Minds";"2";"2";"4996"
"Angelo Ferreri";"1";"1";"7551"
"Francis James";"1";"3";"3828"
"James Brown";"2";"4";"3142"
"Sunbear";"1";"1";"7552"
"Cymande";"4";"6";"2377"
"Chocolate Milk";"2";"3";"3829"
"Roy Ayers Ubiquity";"3";"8";"1892"
"Jerry Blacksheer";"1";"1";"7553"
"Billy Paul";"2";"2";"4997"
"Wizdom";"1";"2";"4998"
"The Reality Band and Show";"1";"1";"7554"
"Pamoja";"1";"3";"3830"
"Oro";"1";"14";"1094"
"A Brief Encounter";"1";"3";"3831"
"Womack & Womack";"2";"3";"3832"
"Sarah Webster Fabio";"1";"3";"3833"
"Average White Band";"1";"2";"4999"
"Patti Jo";"1";"2";"5000"
"James Mason";"1";"2";"5001"
"Samuel Jonathan Johnson";"1";"2";"5002"
"African Music Machine";"1";"1";"7555"
"Usje Sukatma";"1";"2";"5003"
"Mark Capanni";"1";"2";"5004"
"Jaki Whitren";"1";"1";"7556"
"Jim Spencer";"1";"1";"7557"
"Deep Heat";"1";"1";"7558"
"Milton Wright";"3";"5";"2696"
"94 East";"1";"2";"5005"
"Connie Laverne";"1";"1";"7559"
"Stevens & Fosters";"1";"1";"7560"
"Kalima";"1";"3";"3834"
"Millie Jackson";"1";"2";"5006"
"Sisters Love";"1";"1";"7561"
"Rotary Connection";"1";"1";"7562"
"The Edge Of Daybreak";"1";"1";"7563"
"Tommy Mcgee";"1";"1";"7564"
"Aaron Broomfield";"1";"2";"5007"
"The Willow Band";"1";"1";"7565"
"Raw Soul Express";"1";"1";"7566"
"Jack Jacobs";"1";"1";"7567"
"Fred Aucagos";"1";"1";"7568"
"Imagination";"1";"1";"7569"
"Patrick Holland";"10";"14";"1095"
"Daniela La Luz";"1";"10";"1547"
"Dukwa";"1";"1";"7570"
"Tell";"5";"14";"1096"
"p-rallel";"2";"2";"5008"
"Marvin Gaye";"2";"3";"3835"
"Blue Mitchell";"8";"34";"416"
"Roy Ayers";"2";"2";"5009"
"Kellee Patterson";"1";"1";"7571"
"Harry Mosco";"1";"1";"7572"
"3 Pieces";"1";"2";"5010"
"Tee Mac";"1";"1";"7573"
"camerøn";"1";"1";"7574"
"The Salsoul Orchestra";"1";"1";"7575"
"24 Carat Black";"1";"1";"7576"
"Julie Fogany";"1";"1";"7577"
"Zo!";"3";"5";"2697"
"João Deogracias";"1";"1";"7578"
"Diggs Duke";"2";"3";"3836"
"Eliza Rose";"1";"3";"3837"
"Paradise presents Afrikali";"1";"10";"1548"
"Snarky Puppy";"1";"1";"7579"
"The Teskey Brothers";"1";"1";"7580"
"Slowly Rolling Camera";"2";"8";"1893"
"Z-Formation";"1";"8";"1894"
"Turntable Terror Trax";"1";"8";"1895"
"Hanna";"3";"9";"1705"
"Ronin";"1";"9";"1706"
"Chris Brann";"1";"7";"2110"
"Miquifaye";"1";"7";"2111"
"Raymond Castoldi";"1";"6";"2378"
"Psychedelic Research Lab";"1";"7";"2112"
"Deep Sided";"1";"5";"2698"
"Joshua";"1";"7";"2113"
"The Element";"1";"5";"2699"
"Byron Burke Presents Komputer Kidz";"1";"6";"2379"
"Dana Kelley aka Dr. Pompeii";"1";"5";"2700"
"Brothers Of The Undergound";"1";"11";"1424"
"The Logic Box";"1";"5";"2701"
"Juzu a.k.a. Moochy";"1";"8";"1896"
"Morada";"1";"4";"3143"
"Box Clever";"1";"4";"3144"
"sound clash republic";"2";"13";"1186"
"JD Hall";"1";"4";"3145"
"Fantastic Man";"2";"4";"3146"
"Jon Sable";"6";"14";"1097"
"Yeshua Hedley";"2";"2";"5011"
"Da Real Edward";"1";"1";"7581"
"Playin' 4 the City";"5";"12";"1304"
"DJ SUNSO";"1";"1";"7582"
"Black Loops";"2";"2";"5012"
"Pom Dérignon";"1";"1";"7583"
"The Angel Owls";"1";"1";"7584"
"Urulu";"1";"1";"7585"
"Crystal Waters";"1";"1";"7586"
"One Man Mills";"1";"1";"7587"
"One Zillion Cats";"1";"1";"7588"
"mimetic64";"1";"1";"7589"
"Ceriali & Celia";"1";"1";"7590"
"Sailing Dolls";"1";"1";"7591"
"Towel Attack";"1";"1";"7592"
"My LIght";"1";"1";"7593"
"Arkadii Kaplan";"1";"1";"7594"
"Jamal Olson";"1";"1";"7595"
"Monkyee";"1";"1";"7596"
"Rihanna Murillo";"1";"1";"7597"
"Lee Rodriguez";"2";"6";"2380"
"gs angel";"1";"1";"7598"
"Alexander Mattnz";"1";"1";"7599"
"Lynda Dawn";"3";"3";"3838"
"Cruza";"2";"2";"5013"
"Anna Wise";"2";"2";"5014"
"Terrace Martin";"1";"1";"7600"
"April + VISTA";"8";"41";"345"
"James Tillman";"2";"10";"1549"
"The Growth Eternal";"6";"8";"1897"
"B. Cool-Aid";"2";"2";"5015"
"keiyaA";"3";"3";"3839"
"MMYYKK";"2";"2";"5016"
"Pink Siifu";"1";"1";"7601"
"George Riley";"3";"4";"3147"
"Demae";"2";"2";"5017"
"Jamael Dean";"1";"1";"7602"
"Cleo Sol";"1";"1";"7603"
"Anaiis";"4";"7";"2114"
"Peyton";"1";"1";"7604"
"mejiwahn";"2";"2";"5018"
"Hiatus Kaiyote";"3";"5";"2702"
"Standing On The Corner";"1";"1";"7605"
"Allysha Joy";"8";"17";"906"
"Brous One";"1";"1";"7606"
"Rioleval";"1";"1";"7607"
"The Weepies";"1";"9";"1707"
"Ondatrópica";"15";"49";"293"
"Raúl Monsalve y los Forajidos";"4";"13";"1187"
"Calypso Rose";"1";"1";"7608"
"Balvina Ramos";"1";"1";"7609"
"Guazú";"1";"1";"7610"
"Nación Ekeko";"1";"1";"7611"
"CUMBIASOUND";"1";"1";"7612"
"Mystery Wind";"1";"1";"7613"
"Be Svendsen";"4";"6";"2381"
"Sahalé";"8";"24";"607"
"Glen Velez";"1";"1";"7614"
"yeahman";"1";"1";"7615"
"Walther";"1";"6";"2382"
"Samarana";"1";"1";"7616"
"Nato (FR)";"1";"1";"7617"
"S-Tone Inc.";"1";"2";"5019"
"Chris Dave and the Drumhedz";"1";"1";"7618"
"Baril";"1";"1";"7619"
"AKRMX";"1";"1";"7620"
"Anthonius";"1";"1";"7621"
"Pahua";"1";"1";"7622"
"Just a Band";"1";"1";"7623"
"Malphino";"1";"1";"7624"
"Lorenzo Morresi";"3";"6";"2383"
"Nacho Maldonado";"3";"19";"799"
"Mos Def";"2";"2";"5020"
"Quakers";"1";"3";"3840"
"B Selekt";"1";"12";"1305"
"Dalton";"1";"1";"7625"
"System Olympia";"5";"11";"1425"
"Sebra Cruz";"1";"15";"1020"
"Joseph Haydn";"5";"9";"1708"
"Sunpalace";"1";"12";"1306"
"Penny Goodwin";"1";"2";"5021"
"Guess What";"2";"8";"1898"
"Air";"4";"15";"1021"
"Carlos Niño";"4";"9";"1709"
"Misha Panfilov";"4";"12";"1307"
"Spirit Of Sundaze Ensemble";"1";"8";"1899"
"Pablo Fierro";"1";"5";"2703"
"Placebo";"2";"4";"3148"
"Joris Voorn";"1";"1";"7626"
"Aja Monet";"6";"17";"907"
"Rebles";"1";"3";"3841"
"Mr Twin Sister";"1";"2";"5022"
"Calibre";"14";"14";"1098"
"Gilles Peterson";"1";"1";"7627"
"The Jazzual Suspects";"1";"1";"7628"
"Bendik Giske";"1";"1";"7629"
"Against All Logic";"2";"2";"5023"
"Colloboh";"2";"7";"2115"
"Jassbusters";"1";"4";"3149"
"Sunbörn";"2";"24";"608"
"Elkin & Nelson";"9";"25";"576"
"Idrissa Soumaoro";"4";"18";"849"
"Jaimie Branch";"1";"4";"3150"
"Mid Ground";"1";"4";"3151"
"Asta Hiroki";"2";"8";"1900"
"Pino Palladino";"3";"17";"908"
"Muito Kaballa";"11";"37";"383"
"La Bellini";"1";"9";"1710"
"Earth Girl Helen Brown";"1";"4";"3152"
"Jembaa Groove";"4";"20";"745"
"Kuzich";"2";"20";"746"
"Naima Bock";"7";"22";"677"
"Daniel Villarreal";"5";"15";"1022"
"Der Räuber und der Prinz";"1";"7";"2116"
"Camilla George";"3";"7";"2117"
"||||||||||||||||||||";"4";"13";"1188"
"Isis";"1";"3";"3842"
"BLO";"1";"3";"3843"
"Saine";"1";"11";"1426"
"Akusmi";"4";"14";"1099"
"The Rwenzori's";"1";"11";"1427"
"Animanz";"1";"3";"3844"
"Pierre Daven-Keller";"1";"14";"1100"
"Idris Ackamoor";"3";"16";"965"
"flatpocket";"9";"11";"1428"
"Joe Dukie";"1";"2";"5024"
"Marxist Love Disco Ensemble";"2";"7";"2118"
"Kiyoshi Yamaya";"2";"3";"3845"
"Rogê";"2";"4";"3153"
"muva of Earth";"3";"11";"1429"
"Underground System";"3";"10";"1550"
"Stefano Torossi";"1";"1";"7630"
"Orgone";"2";"3";"3846"
"Gabriel Gifford";"2";"3";"3847"
"Duke Pearson";"1";"2";"5025"
"Tex";"1";"15";"1023"
"The Fantasy";"1";"2";"5026"
"DāM-FunK";"2";"4";"3154"
"Hanah";"1";"2";"5027"
"Magic Source";"1";"9";"1711"
"Dos Santos";"1";"2";"5028"
"Leland Whitty";"1";"1";"7631"
"Felix Raphael";"1";"2";"5029"
"EABS";"10";"22";"678"
"Fridge";"1";"1";"7632"
"Me & George";"1";"1";"7633"
"Joel Holmes";"3";"5";"2704"
"Angelo Cruzman";"2";"2";"5030"
"Das Ende der Liebe";"1";"1";"7634"
"M. D. PALLAVI";"4";"13";"1189"
"The Free Label";"1";"1";"7635"
"Niji";"2";"8";"1901"
"Ouhana";"2";"2";"5031"
